Model,permno,evtdate,cret,car,bhar,nrets,nrets_est
Market-Adjusted Model,22977,2023-03-13,-0.068965563,-0.060568038,-0.064728115,21,100
Market-Adjusted Model,22978,2023-03-13,-0.026804151,-0.022510727,-0.022566703,21,100
Market-Adjusted Model,22979,2023-03-13,0.1249170679,0.1422944023,0.1291545159,21,100
Market-Adjusted Model,22980,2023-03-13,0.0055310511,0.0093879851,0.0097684992,21,100
Market-Adjusted Model,22981,2023-03-13,-0.003121279,0.0006321217,0.0011161693,21,100
Market-Adjusted Model,22982,2023-03-13,0.0086987804,0.0126647784,0.0129362285,21,100
Market-Adjusted Model,22983,2023-03-13,-0.038393346,-0.034229645,-0.034155898,21,100
Market-Adjusted Model,22984,2023-03-13,0.0404585954,0.0445521166,0.0446960435,21,100
Market-Adjusted Model,22985,2023-03-13,0.0166307218,0.0196094402,0.0208681698,21,100
Market-Adjusted Model,22986,2023-03-13,-0.033056015,-0.028709497,-0.028818567,21,100
Market-Adjusted Model,22987,2023-03-13,-0.044574848,-0.041439227,-0.0403374,21,100
Market-Adjusted Model,22988,2023-03-13,0.0034075363,0.0063116959,0.0076449844,21,100
Market-Adjusted Model,22989,2023-03-13,0.0146614988,0.0176349746,0.0188989469,21,100
Market-Adjusted Model,22990,2023-03-13,0.0051609907,0.0090731136,0.0093984388,21,100
Market-Adjusted Model,22991,2023-03-13,-0.001281712,0.0029498115,0.0029557359,21,100
Market-Adjusted Model,22992,2023-03-13,0.0048030929,0.0077228847,0.009040541,21,100
Market-Adjusted Model,22993,2023-03-13,0.0397877505,0.0586989938,0.0440251986,21,100
Market-Adjusted Model,22994,2023-03-13,0.0221074953,0.024981121,0.0263449434,21,100
Market-Adjusted Model,22995,2023-03-13,0.240143396,0.2352223162,0.2443808441,21,100
Market-Adjusted Model,22996,2023-03-13,-0.251819513,-0.278607737,-0.247582065,21,100
Market-Adjusted Model,22997,2023-03-13,-0.119970199,-0.121248849,-0.115732751,21,100
Market-Adjusted Model,23000,2023-03-13,-0.017911782,-0.013196946,-0.013674334,21,100
Market-Adjusted Model,23001,2023-03-13,0.0280663703,0.032745004,0.0323038184,21,100
Market-Adjusted Model,23002,2023-03-13,-0.010435022,-0.006553816,-0.006197574,21,100
Market-Adjusted Model,23003,2023-03-13,-0.011941404,-0.007952586,-0.007703956,21,100
Market-Adjusted Model,23004,2023-03-13,0.0147729312,0.0187004172,0.0190103793,21,100
Market-Adjusted Model,23005,2023-03-13,0.0166871086,0.0194952533,0.0209245567,21,100
Market-Adjusted Model,23006,2023-03-13,-0.122119126,-0.123391569,-0.117881678,21,100
Market-Adjusted Model,23007,2023-03-13,-0.525842708,-0.481237736,-0.52160526,21,100
Market-Adjusted Model,23008,2023-03-13,0.1236353991,0.1485135828,0.1278728472,21,100
Market-Adjusted Model,23009,2023-03-13,0.0695073262,0.0718726563,0.0737447743,21,100
Market-Adjusted Model,23010,2023-03-13,-0.119974865,-0.106968125,-0.115737417,21,100
Market-Adjusted Model,23011,2023-03-13,0.0067927895,0.0096850855,0.0110302376,21,100
Market-Adjusted Model,23012,2023-03-13,0.0061812916,0.0090713584,0.0104187397,21,100
Market-Adjusted Model,23014,2023-03-13,1.8106476E-9,0.0101232075,0.0042374499,21,100
Market-Adjusted Model,23015,2023-03-13,-0.159081419,-0.158610097,-0.154843971,21,100
Market-Adjusted Model,23016,2023-03-13,0.0028791446,0.0057969285,0.0071165926,21,100
Market-Adjusted Model,23017,2023-03-13,0.0083151204,0.0131352632,0.0125525685,21,100
Market-Adjusted Model,23020,2023-03-13,0.011707395,0.0297247942,0.0159448431,21,100
Market-Adjusted Model,23021,2023-03-13,0.0043457342,0.0072606682,0.0085831823,21,100
Market-Adjusted Model,23022,2023-03-13,0.0557566091,0.0590824434,0.0599940572,21,100
Market-Adjusted Model,23024,2023-03-13,0.0057664068,0.0086648469,0.0100038549,21,100
Market-Adjusted Model,23025,2023-03-13,0.0082484269,0.0111516909,0.012485875,21,100
Market-Adjusted Model,23026,2023-03-13,-0.019346745,-0.013447521,-0.015109297,21,100
Market-Adjusted Model,23028,2023-03-13,0.0080760134,0.0110403876,0.0123134614,21,100
Market-Adjusted Model,23029,2023-03-13,-0.027363161,-0.013707394,-0.023125713,21,100
Market-Adjusted Model,23030,2023-03-13,-0.065473359,-0.063068447,-0.061235911,21,100
Market-Adjusted Model,23031,2023-03-13,-0.02446184,-0.021215074,-0.020224392,21,100
Market-Adjusted Model,23032,2023-03-13,-0.05027589,-0.032710838,-0.046038441,21,100
Market-Adjusted Model,23033,2023-03-13,-0.150616439,-0.099900938,-0.146378991,21,100
Market-Adjusted Model,23036,2023-03-13,-0.039444344,-0.035375604,-0.035206896,21,100
Market-Adjusted Model,23037,2023-03-13,-0.241582522,-0.262204615,-0.237345074,21,100
Market-Adjusted Model,23038,2023-03-13,0.0038647296,0.0076257848,0.0081021777,21,100
Market-Adjusted Model,23039,2023-03-13,-0.186530465,-0.181832721,-0.182293017,21,100
Market-Adjusted Model,23040,2023-03-13,0.007239364,0.0101773583,0.0114768121,21,100
Market-Adjusted Model,23041,2023-03-13,-0.21468254,-0.177373777,-0.210445092,21,100
Market-Adjusted Model,23044,2023-03-13,0.0055160937,0.0098831326,0.0097535418,21,100
Market-Adjusted Model,23045,2023-03-13,0.0610114073,0.0644185748,0.0652488554,21,100
Market-Adjusted Model,23046,2023-03-13,-0.231368747,-0.243149646,-0.227131299,21,100
Market-Adjusted Model,23047,2023-03-13,0.0028736292,0.0057753482,0.0071110773,21,100
Market-Adjusted Model,23048,2023-03-13,,,,21,100
Market-Adjusted Model,23049,2023-03-13,0.0019512639,0.0048785109,0.0061887119,21,100
Market-Adjusted Model,23052,2023-03-13,-0.039142511,-0.035860605,-0.034905063,21,100
Market-Adjusted Model,23053,2023-03-13,0.0086289691,0.0115510639,0.0128664172,21,100
Market-Adjusted Model,23054,2023-03-13,-0.399719477,-0.378001091,-0.395482029,21,100
Market-Adjusted Model,23055,2023-03-13,0.0038095203,0.006721473,0.0080469684,21,100
Market-Adjusted Model,23056,2023-03-13,0.0403225483,0.0676160597,0.0445599964,21,100
Market-Adjusted Model,23057,2023-03-13,-0.333333374,-0.373089682,-0.329095925,21,100
Market-Adjusted Model,23058,2023-03-13,-0.205020974,-0.161531138,-0.200783526,21,100
Market-Adjusted Model,23059,2023-03-13,0.0057197734,0.0086180029,0.0099572215,21,100
Market-Adjusted Model,23060,2023-03-13,0.0833742413,0.0855121195,0.0876116894,21,100
Market-Adjusted Model,23061,2023-03-13,-0.003902436,-0.000948396,0.0003350125,21,100
Market-Adjusted Model,23062,2023-03-13,0.5225463789,0.4870207806,0.526783827,21,100
Market-Adjusted Model,23063,2023-03-13,-0.036339934,-0.028780317,-0.032102486,21,100
Market-Adjusted Model,23064,2023-03-13,-0.397559719,-0.459144472,-0.393322271,21,100
Market-Adjusted Model,23065,2023-03-13,0.1860636998,0.2354907366,0.1903011479,21,100
Market-Adjusted Model,23066,2023-03-13,0.0162280231,0.0190692016,0.0204654712,21,100
Market-Adjusted Model,23067,2023-03-13,-0.002208806,0.0015782089,0.0020286422,21,100
Market-Adjusted Model,23068,2023-03-13,0.1638417861,0.2031880533,0.1680792342,21,100
Market-Adjusted Model,23071,2023-03-13,-0.107474051,-0.106049746,-0.103236603,21,100
Market-Adjusted Model,23072,2023-03-13,0.0034158404,0.0065365686,0.0076532885,21,100
Market-Adjusted Model,23073,2023-03-13,-0.005308598,-0.002060543,-0.00107115,21,100
Market-Adjusted Model,23074,2023-03-13,-0.023698329,-0.020648506,-0.019460881,21,100
Market-Adjusted Model,23075,2023-03-13,-0.051777061,-0.048249731,-0.047539613,21,100
Market-Adjusted Model,23076,2023-03-13,0.0177003034,0.0206107112,0.0219377515,21,100
Market-Adjusted Model,23079,2023-03-13,-0.071386568,-0.066622098,-0.06714912,21,100
Market-Adjusted Model,23080,2023-03-13,-0.004289197,-0.000422099,-0.000051749,21,100
Market-Adjusted Model,23081,2023-03-13,-0.025531889,-0.014321565,-0.021294441,21,100
Market-Adjusted Model,23082,2023-03-13,-0.067239095,-0.064060264,-0.063001647,21,100
Market-Adjusted Model,23083,2023-03-13,-0.067870182,-0.064591561,-0.063632734,21,100
Market-Adjusted Model,23084,2023-03-13,-0.007994185,-0.004472297,-0.003756737,21,100
Market-Adjusted Model,23087,2023-03-13,0.0135809068,0.0167310099,0.0178183549,21,100
Market-Adjusted Model,23088,2023-03-13,0.211302115,0.2037743037,0.2155395631,21,100
Market-Adjusted Model,23089,2023-03-13,-0.013449509,-0.010568401,-0.009212061,21,100
Market-Adjusted Model,23090,2023-03-13,-0.066713235,-0.063025984,-0.062475786,21,100
Market-Adjusted Model,23091,2023-03-13,0.0256043569,0.0284852791,0.029841805,21,100
Market-Adjusted Model,23092,2023-03-13,0.0280496602,0.0312924806,0.0322871083,21,100
Market-Adjusted Model,23095,2023-03-13,-0.010297698,-0.00618117,-0.00606025,21,100
Market-Adjusted Model,23096,2023-03-13,-0.053065411,-0.049818208,-0.048827963,21,100
Market-Adjusted Model,23097,2023-03-13,-0.002408318,0.0012118998,0.0018291303,21,100
Market-Adjusted Model,23098,2023-03-13,0.0024147927,0.0060219955,0.0066522408,21,100
Market-Adjusted Model,23099,2023-03-13,-0.01927047,-0.015438516,-0.015033022,21,100
Market-Adjusted Model,23100,2023-03-13,0.0048356084,0.0077627763,0.0090730565,21,100
Market-Adjusted Model,23101,2023-03-13,-0.044799168,0.0392299543,-0.04056172,21,100
Market-Adjusted Model,23102,2023-03-13,-0.362359548,-0.255616004,-0.3581221,21,100
Market-Adjusted Model,23103,2023-03-13,-0.248366016,-0.257302845,-0.244128568,21,100
Market-Adjusted Model,23104,2023-03-13,0.0285695454,0.0331951352,0.0328069935,21,100
Market-Adjusted Model,23105,2023-03-13,-0.319674824,-0.359130187,-0.315437376,21,100
Market-Adjusted Model,23108,2023-03-13,0.0086442331,0.0117882183,0.0128816812,21,100
Market-Adjusted Model,23109,2023-03-13,-0.268138852,-0.163202548,-0.263901403,21,100
Market-Adjusted Model,23110,2023-03-13,-0.077235793,-0.07457056,-0.072998345,21,100
Market-Adjusted Model,23111,2023-03-13,0.0559745231,0.0582279106,0.0602119712,21,100
Market-Adjusted Model,23112,2023-03-13,-0.034658044,-0.031581998,-0.030420595,21,100
Market-Adjusted Model,23113,2023-03-13,0.0101156547,0.0130051592,0.0143531028,21,100
Market-Adjusted Model,23116,2023-03-13,-0.370144229,-0.372858593,-0.365906781,21,100
Market-Adjusted Model,23117,2023-03-13,-0.239428239,-0.215045824,-0.235190791,21,100
Market-Adjusted Model,23118,2023-03-13,0.0047755673,0.007695644,0.0090130154,21,100
Market-Adjusted Model,23119,2023-03-13,-0.257425733,-0.270824463,-0.253188285,21,100
Market-Adjusted Model,23120,2023-03-13,0.1528821677,0.2088826902,0.1571196158,21,100
Market-Adjusted Model,23121,2023-03-13,-0.030093766,-0.021681294,-0.025856318,21,100
Market-Adjusted Model,23124,2023-03-13,-0.054175695,-0.026126609,-0.049938247,21,100
Market-Adjusted Model,23125,2023-03-13,0.0542294312,0.057285963,0.0584668793,21,100
Market-Adjusted Model,23126,2023-03-13,0.051055735,0.0534687133,0.0552931831,21,100
Market-Adjusted Model,23127,2023-03-13,-0.47218936,-0.592878633,-0.467951911,21,100
Market-Adjusted Model,23128,2023-03-13,0.2442058529,0.2413219868,0.248443301,21,100
Market-Adjusted Model,23129,2023-03-13,-0.104031229,-0.10198631,-0.099793781,21,100
Market-Adjusted Model,23132,2023-03-13,0.0319386654,0.0376359657,0.0361761135,21,100
Market-Adjusted Model,23133,2023-03-13,0.0403543915,0.0441040329,0.0445918396,21,100
Market-Adjusted Model,23134,2023-03-13,0.0044395166,0.0080569946,0.0086769647,21,100
Market-Adjusted Model,23135,2023-03-13,-0.034433851,-0.0305891,-0.030196403,21,100
Market-Adjusted Model,23136,2023-03-13,0.0028798329,0.0059355498,0.007117281,21,100
Market-Adjusted Model,23137,2023-03-13,0.0098677403,0.0140285478,0.0141051884,21,100
Market-Adjusted Model,23138,2023-03-13,-0.017268269,-0.013839955,-0.01303082,21,100
Market-Adjusted Model,23139,2023-03-13,0.0453555718,0.0481644929,0.0495930199,21,100
Market-Adjusted Model,23140,2023-03-13,0.0801154848,0.0817457879,0.0843529329,21,100
Market-Adjusted Model,23141,2023-03-13,0.0183803157,0.0224343813,0.0226177638,21,100
Market-Adjusted Model,23142,2023-03-13,0.0225393867,0.0265097935,0.0267768348,21,100
Market-Adjusted Model,23143,2023-03-13,0.0156152139,0.0187038533,0.019852662,21,100
Market-Adjusted Model,23144,2023-03-13,-0.005565065,-0.002645118,-0.001327617,21,100
Market-Adjusted Model,23145,2023-03-13,-0.006005659,-0.002574248,-0.001768211,21,100
Market-Adjusted Model,23146,2023-03-13,0.0310507042,0.0338953749,0.0352881523,21,100
Market-Adjusted Model,23147,2023-03-13,-0.207480636,-0.210152049,-0.203243188,21,100
Market-Adjusted Model,23148,2023-03-13,0.0056454508,0.0099797041,0.0098828989,21,100
Market-Adjusted Model,23151,2023-03-13,0.0146362187,0.0185040722,0.0188736668,21,100
Market-Adjusted Model,23152,2023-03-13,0.016500613,0.0205022967,0.0207380611,21,100
Market-Adjusted Model,23153,2023-03-13,0.0501982194,0.053827163,0.0544356675,21,100
Market-Adjusted Model,23154,2023-03-13,-0.011440363,-0.008534362,-0.007202915,21,100
Market-Adjusted Model,23155,2023-03-13,-0.202619578,-0.178951481,-0.19838213,21,100
Market-Adjusted Model,23156,2023-03-13,0.0254789817,0.0289660581,0.0297164298,21,100
Market-Adjusted Model,23159,2023-03-13,-0.04157518,-0.038042489,-0.037337732,21,100
Market-Adjusted Model,23160,2023-03-13,-0.079170573,-0.077057527,-0.074933125,21,100
Market-Adjusted Model,23161,2023-03-13,0.0040547344,0.0073484677,0.0082921825,21,100
Market-Adjusted Model,23162,2023-03-13,-0.011779875,-0.00796053,-0.007542426,21,100
Market-Adjusted Model,23163,2023-03-13,-0.057383882,-0.054529953,-0.053146434,21,100
Market-Adjusted Model,23164,2023-03-13,-0.010374237,-0.005663533,-0.006136789,21,100
Market-Adjusted Model,23167,2023-03-13,0.0074442038,0.0108746501,0.0116816518,21,100
Market-Adjusted Model,23168,2023-03-13,-0.004992849,-0.002063634,-0.000755401,21,100
Market-Adjusted Model,23169,2023-03-13,-0.032719896,-0.026743988,-0.028482448,21,100
Market-Adjusted Model,23170,2023-03-13,0.0115606826,0.0144584252,0.0157981306,21,100
Market-Adjusted Model,23171,2023-03-13,-0.002685741,0.0008925939,0.0015517068,21,100
Market-Adjusted Model,23172,2023-03-13,-0.028057508,-0.021979375,-0.02382006,21,100
Market-Adjusted Model,23175,2023-03-13,0.0244666773,0.0299532297,0.0287041254,21,100
Market-Adjusted Model,23176,2023-03-13,0.00383,0.0067409776,0.0080674481,21,100
Market-Adjusted Model,23177,2023-03-13,0.0048495863,0.0077486158,0.0090870344,21,100
Market-Adjusted Model,23178,2023-03-13,-0.263862321,-0.264327685,-0.259624873,21,100
Market-Adjusted Model,23179,2023-03-13,-0.052054238,-0.042020842,-0.04781679,21,100
Market-Adjusted Model,23180,2023-03-13,-0.0352238,-0.031366409,-0.030986352,21,100
Market-Adjusted Model,23182,2023-03-13,-0.014583748,-0.009118614,-0.0103463,21,100
Market-Adjusted Model,23183,2023-03-13,0.0048947805,0.0082881673,0.0091322286,21,100
Market-Adjusted Model,23184,2023-03-13,-0.270642218,-0.264985925,-0.26640477,21,100
Market-Adjusted Model,23185,2023-03-13,-0.301369896,-0.318690518,-0.297132448,21,100
Market-Adjusted Model,23186,2023-03-13,-0.228571392,-0.230861921,-0.224333944,21,100
Market-Adjusted Model,23187,2023-03-13,-0.284735837,-0.312061373,-0.280498389,21,100
Market-Adjusted Model,23188,2023-03-13,-0.134036189,-0.126086088,-0.12979874,21,99
Market-Adjusted Model,23189,2023-03-13,0.0038204356,0.0067429449,0.0080578836,21,100
Market-Adjusted Model,23190,2023-03-13,-0.261850988,-0.284272203,-0.25761354,21,100
Market-Adjusted Model,23191,2023-03-13,-0.145502588,-0.148153901,-0.14126514,21,100
Market-Adjusted Model,23192,2023-03-13,-0.002640001,0.0015084704,0.0015974468,21,100
Market-Adjusted Model,23193,2023-03-13,-0.354341196,-0.410535469,-0.350103748,21,100
Market-Adjusted Model,23194,2023-03-13,-0.039117655,0.0088569199,-0.034880207,21,100
Market-Adjusted Model,23195,2023-03-13,-0.338085518,-0.384662533,-0.33384807,21,100
Market-Adjusted Model,23196,2023-03-13,-0.163075899,-0.141148724,-0.158838451,21,100
Market-Adjusted Model,23197,2023-03-13,0.0047937908,0.0077627992,0.0090312389,21,100
Market-Adjusted Model,23198,2023-03-13,-0.19285712,-0.169270623,-0.188619672,21,100
Market-Adjusted Model,23199,2023-03-13,0.3749999968,0.3444216235,0.3792374449,21,100
Market-Adjusted Model,23200,2023-03-13,0.006369479,0.0092811689,0.0106069271,21,100
Market-Adjusted Model,23201,2023-03-13,-0.122704017,-0.123490806,-0.118466569,21,100
Market-Adjusted Model,23204,2023-03-13,-0.145703573,-0.146885749,-0.141466125,21,100
Market-Adjusted Model,23205,2023-03-13,0.0166650946,0.0222157446,0.0209025427,21,100
Market-Adjusted Model,23206,2023-03-13,-0.350850092,-0.388387665,-0.346612644,21,98
Market-Adjusted Model,23207,2023-03-13,-0.058471042,-0.050171342,-0.054233594,21,100
Market-Adjusted Model,23208,2023-03-13,0.0739074321,0.0753537108,0.0781448802,21,100
Market-Adjusted Model,23209,2023-03-13,0.041424222,0.0466513707,0.0456616701,21,99
Market-Adjusted Model,23212,2023-03-13,-0.053022737,-0.049970263,-0.048785289,21,100
Market-Adjusted Model,23213,2023-03-13,0.0062335163,0.009249165,0.0104709644,21,97
Market-Adjusted Model,23214,2023-03-13,0.0047131055,0.0076140239,0.0089505536,21,97
Market-Adjusted Model,23215,2023-03-13,0.0034883782,0.006416576,0.0077258263,21,100
Market-Adjusted Model,23216,2023-03-13,-0.272706144,-0.290437167,-0.268468696,21,95
Market-Adjusted Model,23217,2023-03-13,-0.019174329,-0.014859661,-0.014936881,21,100
Market-Adjusted Model,23218,2023-03-13,0.0101266062,0.0159154486,0.0143640543,21,100
Market-Adjusted Model,23219,2023-03-13,-0.037636955,-0.032649181,-0.033399507,21,100
Market-Adjusted Model,23220,2023-03-13,0.0022356044,0.0066171207,0.0064730525,21,100
Market-Adjusted Model,23221,2023-03-13,0.0027918393,0.0057687033,0.0070292874,21,98
Market-Adjusted Model,23222,2023-03-13,0.0068342152,0.010826194,0.0110716633,21,94
Market-Adjusted Model,23223,2023-03-13,-0.09284336,-0.08666573,-0.088605912,21,95
Market-Adjusted Model,23224,2023-03-13,-0.09973074,-0.089246166,-0.095493292,21,92
Market-Adjusted Model,23226,2023-03-13,0.6857143285,0.6019155002,0.6899517766,21,100
Market-Adjusted Model,23227,2023-03-13,0.1122880763,0.1441022253,0.1165255244,21,99
Market-Adjusted Model,23228,2023-03-13,0.0372151314,0.0403304948,0.0414525795,21,100
Market-Adjusted Model,23229,2023-03-13,-0.006289264,0.0001747581,-0.002051816,21,100
Market-Adjusted Model,23231,2023-03-13,-0.049586829,-0.023903182,-0.045349381,21,100
Market-Adjusted Model,23232,2023-03-13,0.0048971783,0.0078192566,0.0091346264,21,100
Market-Adjusted Model,23233,2023-03-13,-0.199999989,-0.176066782,-0.195762541,21,94
Market-Adjusted Model,23234,2023-03-13,-0.133215547,-0.124318602,-0.128978099,21,100
Market-Adjusted Model,23235,2023-03-13,-0.106382988,-0.098776749,-0.10214554,21,100
Market-Adjusted Model,23236,2023-03-13,-0.024390224,0.0068453749,-0.020152776,21,95
Market-Adjusted Model,23239,2023-03-13,-0.008614988,0.0145772009,-0.00437754,21,100
Market-Adjusted Model,23240,2023-03-13,-0.009249383,0.0071681532,-0.005011935,21,100
Market-Adjusted Model,23241,2023-03-13,-0.161481506,-0.163770013,-0.157244058,21,100
Market-Adjusted Model,23242,2023-03-13,-0.080502618,-0.076076049,-0.07626517,21,100
Market-Adjusted Model,23243,2023-03-13,0.0778232819,0.0833461918,0.08206073,21,100
Market-Adjusted Model,23244,2023-03-13,-0.13939386,-0.130483341,-0.135156412,21,100
Market-Adjusted Model,23247,2023-03-13,0.0019380287,0.0048936311,0.0061754768,21,100
Market-Adjusted Model,23248,2023-03-13,-0.001483137,0.0109891377,0.0027543116,21,100
Market-Adjusted Model,23249,2023-03-13,-0.014068126,-0.001688164,-0.009830678,21,100
Market-Adjusted Model,23250,2023-03-13,0.0078568502,0.0228674515,0.0120942983,21,100
Market-Adjusted Model,23251,2023-03-13,0.0747663222,0.3339953514,0.0790037703,21,100
Market-Adjusted Model,23252,2023-03-13,-0.241842091,-0.244904235,-0.237604642,21,100
